FREQ,Frequency,REF_AREA,Reference area,VALUE,Value,UNIT_MEASURE,Unit of measure,BREAKS,COVERAGE,TITLE_TS,Series,1927-Q1,1927-Q2,1927-Q3,1927-Q4,1928-Q1,1928-Q2,1928-Q3,1928-Q4,1929-Q1,1929-Q2,1929-Q3,1929-Q4,1930-Q1,1930-Q2,1930-Q3,1930-Q4,1931-Q1,1931-Q2,1931-Q3,1931-Q4,1932-Q1,1932-Q2,1932-Q3,1932-Q4,1933-Q1,1933-Q2,1933-Q3,1933-Q4,1934-Q1,1934-Q2,1934-Q3,1934-Q4,1935-Q1,1935-Q2,1935-Q3,1935-Q4,1936-Q1,1936-Q2,1936-Q3,1936-Q4,1937-Q1,1937-Q2,1937-Q3,1937-Q4,1938-Q1,1938-Q2,1938-Q3,1938-Q4,1939-Q1,1939-Q2,1939-Q3,1939-Q4,1940-Q1,1940-Q2,1940-Q3,1940-Q4,1941-Q1,1941-Q2,1941-Q3,1941-Q4,1942-Q1,1942-Q2,1942-Q3,1942-Q4,1943-Q1,1943-Q2,1943-Q3,1943-Q4,1944-Q1,1944-Q2,1944-Q3,1944-Q4,1945-Q1,1945-Q2,1945-Q3,1945-Q4,1946-Q1,1946-Q2,1946-Q3,1946-Q4,1947-Q1,1947-Q2,1947-Q3,1947-Q4,1948-Q1,1948-Q2,1948-Q3,1948-Q4,1949-Q1,1949-Q2,1949-Q3,1949-Q4,1950-Q1,1950-Q2,1950-Q3,1950-Q4,1951-Q1,1951-Q2,1951-Q3,1951-Q4,1952-Q1,1952-Q2,1952-Q3,1952-Q4,1953-Q1,1953-Q2,1953-Q3,1953-Q4,1954-Q1,1954-Q2,1954-Q3,1954-Q4,1955-Q1,1955-Q2,1955-Q3,1955-Q4,1956-Q1,1956-Q2,1956-Q3,1956-Q4,1957-Q1,1957-Q2,1957-Q3,1957-Q4,1958-Q1,1958-Q2,1958-Q3,1958-Q4,1959-Q1,1959-Q2,1959-Q3,1959-Q4,1960-Q1,1960-Q2,1960-Q3,1960-Q4,1961-Q1,1961-Q2,1961-Q3,1961-Q4,1962-Q1,1962-Q2,1962-Q3,1962-Q4,1963-Q1,1963-Q2,1963-Q3,1963-Q4,1964-Q1,1964-Q2,1964-Q3,1964-Q4,1965-Q1,1965-Q2,1965-Q3,1965-Q4,1966-Q1,1966-Q2,1966-Q3,1966-Q4,1967-Q1,1967-Q2,1967-Q3,1967-Q4,1968-Q1,1968-Q2,1968-Q3,1968-Q4,1969-Q1,1969-Q2,1969-Q3,1969-Q4,1970-Q1,1970-Q2,1970-Q3,1970-Q4,1971-Q1,1971-Q2,1971-Q3,1971-Q4,1972-Q1,1972-Q2,1972-Q3,1972-Q4,1973-Q1,1973-Q2,1973-Q3,1973-Q4,1974-Q1,1974-Q2,1974-Q3,1974-Q4,1975-Q1,1975-Q2,1975-Q3,1975-Q4,1976-Q1,1976-Q2,1976-Q3,1976-Q4,1977-Q1,1977-Q2,1977-Q3,1977-Q4,1978-Q1,1978-Q2,1978-Q3,1978-Q4,1979-Q1,1979-Q2,1979-Q3,1979-Q4,1980-Q1,1980-Q2,1980-Q3,1980-Q4,1981-Q1,1981-Q2,1981-Q3,1981-Q4,1982-Q1,1982-Q2,1982-Q3,1982-Q4,1983-Q1,1983-Q2,1983-Q3,1983-Q4,1984-Q1,1984-Q2,1984-Q3,1984-Q4,1985-Q1,1985-Q2,1985-Q3,1985-Q4,1986-Q1,1986-Q2,1986-Q3,1986-Q4,1987-Q1,1987-Q2,1987-Q3,1987-Q4,1988-Q1,1988-Q2,1988-Q3,1988-Q4,1989-Q1,1989-Q2,1989-Q3,1989-Q4,1990-Q1,1990-Q2,1990-Q3,1990-Q4,1991-Q1,1991-Q2,1991-Q3,1991-Q4,1992-Q1,1992-Q2,1992-Q3,1992-Q4,1993-Q1,1993-Q2,1993-Q3,1993-Q4,1994-Q1,1994-Q2,1994-Q3,1994-Q4,1995-Q1,1995-Q2,1995-Q3,1995-Q4,1996-Q1,1996-Q2,1996-Q3,1996-Q4,1997-Q1,1997-Q2,1997-Q3,1997-Q4,1998-Q1,1998-Q2,1998-Q3,1998-Q4,1999-Q1,1999-Q2,1999-Q3,1999-Q4,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4
Q,Quarterly,KR,Korea,N,Nominal,771,"Year-on-year changes, in per cent",,,,Q:KR:N:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3546,27.711,25.0624,20.6956,27.1152,29.5576,33.3468,42.6236,51.4907,56.0117,51.022,39.5368,25.4853,21.4236,12.7368,8.9914,12.9624,9.5077,9.9943,14.403,8.336,6.2059,9.4189,6.0566,4.6187,3.9732,3.8047,9.1734,16.1714,19.8435,20.0058,17.9349,15.3215,14.1158,12.629,11.0161,8.1389,6.7983,6.4543,6.6386,11.5935,8.4032,5.8207,3.7745,-3.0084,-1.8248,0.4902,6.1652,11.4144,17.3482,19.5122,13.9373,13.6971,16.2619,12.6531,13.8634,15.475,14.8955,17.1196,20.7699,17.4724,13.4387,9.5901,1.9274,-3.1047,-8.223,-8.5392,-6.0364,-4.2474,-3.265,-3.0093,-3.2508,-2.8794,-2.1978,-0.9547,-0.32,-0.2404,-0.0803,-0.1606,-0.2408,0.241,0.4819,0.8045,1.4481,2.9647,3.3573,3.1923,2.4584,-2.3346,-9.8221,-11.9103,-12.7709,-8.9243,-1.2864,2.0193,3.8154,2.7997,2.4327,1.463,0.5983,0,1.5267,5.5131,8.6661,15.1489,17.4603,17.0418,16.9664,11.2343,10.2418,8.3104,6.5508,5.0498,2.2581,-0.2536,-2.2585,-1.8343,-0.5678,2.1615,3.466,4.8969,5.6472,4.8538,9.2432,11.9165,9.97,9.1988,5.2811,2.6894,4.3692,5.0543,3.9374,1.55,-0.6279,-0.8277,0.6746,2.6842,3.2649,2.1909,1.6495,2.8191,4.6915,6.3808,6.998,5.7827,3.6532,1.9194,0.2844,-0.4241,-0.7519,-0.6121,0.1418,0.8045,1.3731,1.8001,2.0765,2.1596,2.9426,3.8623,4.3458,4.182,2.9946,2.0161,1.5064,1.2351,1.2335,1.4932,1.2222,1.6122,1.9582,2.1203,3.2342,2.6587,1.8779,1.1017,0.0835,1.086,2.4298,4.5264,7.1369,10.2893,13.0061,15.1163,15.6993,12.589,9.3739,5.2595,-0.0673,-4.3261,-6.8167,-7.313,-5.6267
Q,Quarterly,CL,Chile,N,Nominal,771,"Year-on-year changes, in per cent",,,,Q:CL:N:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5709,4.7101,3.5583,4.6403,5.073,6.365,7.8895,8.3885,5.4056,7.2376,6.8522,7.3553,7.5998,6.3776,6.2554,4.5826,7.7549,8.4627,9.7245,9.1671,10.3622,9.9354,9.4738,10.47,2.563,1.3503,3.6619,7.3717,9.8134,11.6398,7.6179,3.3876,9.7191,11.2251,12.8767,14.9257,12.676,9.6014,9.4767,10.4481,11.1617,11.0388,9.1328,9.0694,9.7726,10.8585,17.4237,15.0709,13.4245,13.5148,11.9367,13.4459,12.2895,7.4683,3.5586,3.5927,6.0463,8.1177,8.7481,9.6774,8.4669,9.7117,11.8001,10.0024,9.9837,7.8195,7.9575,8.0327,8.9676,9.4696,3.882,4.5116,8.1207,10.3225,13.3443,15.4882,7.4794,8.098,8.1581,4.865,8.0278,7.4855,8.1796,
Q,Quarterly,JP,Japan,N,Nominal,628,"Index, 2010 = 100",,,,Q:JP:N:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2115,2.2785,2.3462,2.4327,2.5192,2.6635,2.8077,2.9952,3.1827,3.35,3.5192,3.7163,3.9135,4.1477,4.3846,4.6154,4.8462,5.133,5.4231,5.6923,5.9615,6.4087,6.8558,7.5337,8.2115,8.857,9.5096,9.9471,10.3846,10.8149,11.25,11.6346,12.0192,12.4017,12.7885,13.2212,13.6539,14.1346,14.6154,15.1442,15.6731,15.8643,16.0577,16.3462,16.6346,16.9693,17.3077,17.7885,18.2692,18.9864,19.7115,20.5289,21.3462,22.2596,23.1731,24.3269,25.4808,26.9151,28.3654,29.8077,31.25,32.6844,34.1346,35.4808,36.8269,38.1657,39.5192,40.8173,42.1154,43.9904,45.8654,50.0962,54.3269,58.7734,63.2693,65.9135,68.5577,69.1315,69.7116,67.6923,65.6731,65.8643,66.0577,66.3462,66.6346,67.2116,67.7885,68.5096,69.2308,69.9958,70.7693,71.6346,72.5,73.6953,74.9039,76.4423,77.9808,80.1801,82.4039,85.1443,87.8847,90.7693,93.6539,96.1539,98.6539,100.9966,103.3654,105.4808,107.5962,109.3174,111.0577,112.452,113.8462,114.9459,116.0577,117.0193,117.9808,118.7981,119.6154,120.4327,121.25,121.8716,122.5,123.1731,123.8462,124.7068,125.577,127.5001,129.4231,133.3915,137.4039,138.7981,140.1924,141.6347,143.077,145.4328,147.7885,151.2787,154.8078,160.7693,166.7308,172.516,178.3655,180.577,182.7885,182.5495,182.3078,180.2885,178.2693,176.0578,173.8462,171.6347,169.4231,167.9888,166.5385,165.4808,164.4231,163.7538,163.077,162.5001,161.9231,161.3016,160.6731,159.8558,159.0385,158.3174,157.5962,157.1154,156.6347,156.2044,155.7693,155.1924,154.6154,153.8505,153.077,151.7789,150.4808,149.2377,147.9808,146.5385,145.0962,143.6539,142.2116,140.6731,139.1347,137.5091,135.8654,134.0385,132.2116,130.3948,128.5577,126.4904,124.4231,122.3672,120.2885,118.3654,116.4424,114.7116,112.9808,111.5866,110.1924,108.9493,107.6924,106.827,105.9616,105.3878,104.8077,104.5674,104.327,104.1835,104.0385,103.7981,103.5577,102.8847,102.2116,101.1539,99.2083,97.7081,99.1416,98.2749,99.6083,99.775,100.375,100.2417,100.4417,99.975,100.6084,99.2416,99.9417,98.8749,99.1416,98.8082,99.475,100.575,101.6085,101.5751,102.5419,102.0752,102.7086,102.1752,104.9754,104.6421,105.6421,104.1753,106.6756,107.7423,107.509,106.8089,110.8426,109.9092,110.1425,108.7424,112.5427,112.0093,112.1093,111.476,115.1429,114.1762,113.5095,112.5427,114.6429,113.3761,113.3761,114.3095,118.4765,119.5766,122.6102,122.1102,129.2108,130.5775,132.2444,131.3109,135.3446,134.8112,135.2113,
Q,Quarterly,MX,Mexico,R,Real,628,"Index, 2010 = 100",,,,Q:MX:R:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9971,93.6178,94.9561,93.5916,94.3061,96.7634,97.3767,96.1317,97.3447,100.2313,101.27,99.5035,99.5793,101.52,102.6049,101.3082,101.2684,101.8548,101.4754,100.1913,98.8179,99.9587,100.8718,100.3425,100.8657,102.7014,103.3862,102.2768,101.0428,101.9097,101.6888,100.9679,101.1349,102.533,103.9157,103.1217,102.6296,103.1446,103.1213,102.785,103.875,107.8755,110.8657,110.7715,110.8209,113.3785,114.4312,113.5879,113.3391,114.8572,115.9527,115.6889,116.6998,119.3621,120.5239,120.655,122.2262,125.0465,126.5091,126.1846,126.5326,128.69,127.8991,128.4474,129.6716,130.8693,131.3621,130.3188,130.2439,131.1043,132.4609,133.2171,135.3621,138.3224,139.7483,
Q,Quarterly,MY,Malaysia,R,Real,771,"Year-on-year changes, in per cent",,,,Q:MY:R:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0612,2.8948,0.6183,-0.7856,-1.3772,-2.1608,-0.8795,7.9558,15.1968,23.4974,25.2161,17.4115,12.0135,7.3175,5.2371,4.2069,2.6478,0.868,0.5461,0.9759,2.1977,1.7234,4.1954,8.4039,11.5571,15.8414,16.1984,13.816,11.8048,10.2603,8.4157,6.217,4.19,2.046,-1.6946,-7.0282,-11.2612,-15.5969,-16.4192,-12.4527,-11.3722,-6.6113,-1.7619,0.318,3.1196,5.7511,4.7245,2.8888,1.2437,-0.8287,-0.336,-0.4442,0.3111,0.6861,1.017,2.9814,3.3945,1.9819,3.7782,2.4454,4.2684,4.4395,1.0073,0.3342,-0.5621,0.3605,-0.6957,-0.6498,-1.3373,-2.6459,-1.4447,1.5794,2.1507,2.8791,3.4958,0.6608,1.7198,-0.6096,-3.18,-3.2588,-3.0339,1.2099,4.3558,5.2762,3.7837,4.7578,4.7076,5.7564,6.5007,5.2416,6.2356,7.7632,10.1718,11.5464,11.7048,12.8291,9.3695,9.5078,10.8561,6.1964,6.535,6.5642,5.6591,5.7047,8.4775,4.8501,3.8096,3.777,3.6746,5.0994,5.4021,5.2576,2.4213,2.8725,2.7566,2.4898,2.4733,2.3028,2.2507,2.2088,2.8216,1.6836,0.8076,0.792,0.9683,4.0768,1.5918,2.7781,0.2078,-3.0006,-1.065,-1.232,0.1522,-0.2189,0.6078,-0.0194,1.1727,1.4731,1.293,-1.1155
Q,Quarterly,IE,Ireland,R,Real,771,"Year-on-year changes, in per cent",,,,Q:IE:R:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2151,0.3773,4.9947,7.0652,4.1998,4.2028,-1.1422,-2.7412,-1.0066,1.5339,-2.7886,-7.2879,-1.4969,0.2666,4.3395,10.32,6.3008,4.7764,10.4341,7.5521,6.8489,2.2561,-1.4668,2.2438,-0.2814,4.5242,10.1457,5.583,20.6311,25.821,19.3117,15.7147,9.5071,11.1487,6.0911,3.648,3.5868,-6.3503,-0.0328,5.8373,-1.9598,-0.4149,-4.5833,-8.9073,-6.985,-8.0857,-8.4871,-5.8751,-6.9765,-8.2697,-7.0772,-11.2007,-8.4017,-6.4508,-5.741,-2.7045,-4.4696,-3.0377,-3.5481,-0.0089,-1.1855,-0.1871,1.9833,-1.7125,-1.6868,-4.5551,-3.2916,3.3723,4.2946,5.5237,5.3453,2.9148,7.8273,5.5971,6.4638,9.6235,10.3307,11.7192,10.8288,1.9991,0.0567,-2.59,-3.5383,1.9671,0.3288,2.286,1.0291,-1.8438,-4.2161,0.667,1.0489,-0.9429,5.5004,0.3114,-2.5099,5.0123,3.8455,3.4583,6.2175,4.6362,2.8544,8.9394,16.0874,12.2721,12.8119,17.05,13.1613,19.9714,23.9563,19.3894,16.1513,18.6552,19.0759,14.2909,19.9702,13.7886,8.2097,11.3705,5.3104,6.8159,8.113,6.3537,0.9001,-3.3027,-0.9683,0.2752,6.792,8.967,7.3417,8.9166,9.6691,11.4832,9.5355,8.7269,7.8216,8.2887,8.8735,9.912,8.7041,7.7618,9.2916,10.5444,12.3956,9.8058,9.0907,5.3687,-0.5091,-3.277,-6.8336,-9.6262,-11.7185,-14.2445,-15.2368,-16.2832,-16.1245,-13.9865,-12.8525,-11.5,-11.7332,-14.159,-16.3254,-18.3019,-20.5575,-21.7875,-21.2759,-18.5913,-12.402,-5.8332,-4.1553,-1.4135,3.1355,5.3963,10.3719,16.1979,18.8927,19.5361,18.1717,14.2061,8.8143,7.0494,7.5777,6.1516,7.3049,8.6931,8.8549,10.3127,11.6195,11.1088,11.967,12.3921,8.2403,6.4755,3.6217,1.2542,1.0235,-0.1811,-0.019,0.6703,0.0471,1.9028,3.2087,4.1214,7.5107,8.0691,8.6725,5.8357,2.9428,-0.1885,-2.6519,-3.6797,-4.5287,
Q,Quarterly,PT,Portugal,R,Real,628,"Index, 2010 = 100",,,,Q:PT:R:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3859,101.9253,99.3673,98.2116,100.0275,100.2976,101.0263,101.1617,101.6862,100.725,99.6735,97.9585,95.945,92.6038,91.332,87.2035,85.1988,82.6223,81.938,82.0815,81.1727,80.0374,80.8308,82.6428,84.541,85.0492,85.2614,84.5574,85.3079,86.9233,87.5167,88.302,90.7366,91.9878,93.5646,94.27,96.5625,97.9715,102.1503,102.6476,107.5538,107.9185,109.2675,111.2915,116.5755,117.5135,121.2252,122.5313,128.4041,129.3041,129.6169,132.5093,136.3332,138.3465,142.4167,144.4167,147.6513,144.9951,147.7046,146.3205,148.6117,151.0659,153.5731,
Q,Quarterly,ID,Indonesia,R,Real,628,"Index, 2010 = 100",,,,Q:ID:R:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.3968,140.2587,139.9494,137.5584,137.5344,139.124,140.0263,138.1515,137.0134,136.0705,135.8428,134.3467,132.0823,131.0152,129.5311,119.6483,119.9825,119.601,118.8713,117.3973,114.8509,115.228,113.6946,111.92,109.0932,106.5868,102.817,101.9431,102.2484,102.9899,102.1505,101.6649,101.1526,101.5211,99.0352,98.3973,98.9325,100.2263,98.9294,99.2897,98.8626,99.5703,99.1251,102.0747,105.0269,106.2543,104.1581,105.3673,105.1854,106.5637,106.3295,105.1779,104.9153,105.4536,104.7136,104.9789,104.7312,105.3797,104.4301,104.04,103.7015,104.2506,103.9382,104.0476,104.1168,104.0773,103.7329,103.5621,103.1088,102.1774,101.5732,101.8454,101.3946,101.3299,101.5372,101.4265,100.9217,100.8089,100.9896,100.8524,100.2188,98.7305,97.863,97.4703,96.937,96.8122,96.9912,96.5784
Q,Quarterly,RO,Romania,R,Real,771,"Year-on-year changes, in per cent",,,,Q:RO:R:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.8735,-7.931,-14.295,-18.6022,-17.5184,-18.2351,-16.3124,-16.7233,-9.6118,-8.1934,-8.6233,-5.5611,-6.2255,-5.9887,-2.2274,-1.7076,-3.9874,-3.8949,-3.0894,-1.1731,2.4923,2.9873,4.9616,3.295,5.737,9.7418,7.6118,8.611,4.6605,5.7933,4.1256,2.4017,1.694,-0.0782,1.3297,1.5758,-0.2904,-2.2484,0.349,0.4243,4.9437,3.9339,-1.0003,0.2467,-2.2295,-0.5478,0.8103,-0.1518,-1.9655,-5.4438,-7.5172,-8.2902,-9.3462,-9.6653,-3.9686,
Q,Quarterly,AT,Austria,N,Nominal,771,"Year-on-year changes, in per cent",,,,Q:AT:N:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0762,-1.6916,4.0486,0,-1.5489,1.2145,0.5836,2.1319,0.5899,1.3,-2.9981,2.2864,-6.9403,-1.0858,0.3988,0,8.5083,4.0917,3.6743,3.8873,4.6467,4.5062,5.0766,2.245,4.0703,5.3211,5.2872,4.0256,1.7778,-0.9582,0.2597,3.2542,4.5414,5.7169,3.1952,2.2146,5.5973,5.5741,6.2761,7.3334,4.5886,1.3396,5.9843,4.969,10.7413,15.5521,11.8871,11.4644,4.8498,4.9797,4.7144,4.1142,4.1042,4.8077,2.4097,2.4219,3.567,1.4679,4.0247,7.5918,8.0967,9.5238,7.1429,4.5691,2.2917,3.6324,4.5556,4.7014,7.3224,4.9389,7.9702,7.3957,4.9389,5.5668,2.2638,3.0497,3.3964,5.2253,9.4803,9.9761,12.3416,11.754,10.4176,12.5434,12.3643,13.1268,10.7882,5.2449,1.0409,-2.2703,-2.9105,-2.3452
Q,Quarterly,IE,Ireland,N,Nominal,771,"Year-on-year changes, in per cent",,,,Q:IE:N:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.724,8.9356,14.2322,16.2928,13.8922,12.5452,7.6503,5.2792,8.938,13.3976,8.1218,4.4359,11.7761,16.5406,23.0047,32.41,31.6062,30.4136,31.374,25.6625,24.0157,18.8433,17.1412,23.3074,16.3492,19.0999,25,16.9667,30.5593,33.5677,29.127,24.8942,21.3863,24.9342,20.4978,20.1787,19.6557,12.5592,18.7962,25.1474,18.6091,16.5848,14.62,12.331,11.8075,11.2159,7.0425,5.7075,3.472,0.2165,2.2397,-2.0528,0.8913,2.6103,1.7457,3.8218,1.455,2,1.7325,4.9194,3.3464,4.2484,5.1257,1.3905,1.6851,-1.8479,-0.173,6.538,6.3038,7.4634,7.5941,5.6578,11.4168,9.6512,11.2315,14.7471,14.9931,15.6348,13.9942,4.7654,2.5051,0.4194,-0.1155,5.5621,4.0033,5.8354,3.8617,0.4354,-2.4505,1.7411,2.4268,0.5557,7.41,3.0348,-0.0326,7.5163,6.4609,6.3448,8.8498,7.0731,4.9353,10.4956,17.7387,14.5079,14.4441,18.7712,14.5657,21.7843,26.2112,22.5405,19.6076,21.2958,20.8008,15.8692,21.6183,16.4273,12.8965,17.177,11.8554,13.8316,13.8836,12.1936,5.5611,0.6425,3.7924,4.8582,11.3727,14.1927,12.6201,13.0158,13.1184,13.9232,11.3043,10.6775,10.6457,11.2827,11.2788,12.4387,11.4787,10.6202,12.773,14.8088,17.1553,14.6699,14.5833,10.6125,4.2066,1.407,-2.4328,-5.4351,-7.8436,-12.0761,-16.4829,-20.0486,-21.2642,-18.9363,-15.8077,-12.6561,-11.5493,-13.4102,-14.4457,-15.9969,-18.6306,-19.6503,-19.5462,-17.1573,-10.8611,-4.8187,-3.2538,-0.8884,3.5126,5.607,10.4821,16.5826,19.2471,19.5361,17.5038,13.7914,8.6705,6.9426,7.4698,6.2922,7.4468,8.5484,9.4014,10.5681,11.7669,11.6642,12.3026,12.5404,9.0971,7.2522,4.4474,2.5224,1.7177,0.8375,1.0019,0.3426,-0.7983,0.7075,3.0068,5.6176,10.6469,13.8057,14.9564,14.2521,11.8601,8.5615,5.1047,2.7263,1.3753,
